OTU,Climatic_distance,Genetic_distance,Geographic_distance,group
dux,267.301328092473,0.171428571428571,231.03675291691,atlas_gr
dux,458.710148132783,0.170731707317073,239.763820491724,atlas_gr
dux,1009.3542490127,0.531914893617021,381.672520049704,atlas_gr
dux,109.612955438671,0.269503546099291,234.97261175464,atlas_gr
dux,206.579282601136,0.242603550295858,125.426740898094,atlas_gr
dux,112.436648829463,0.202247191011236,121.324934258186,atlas_gr
dux,298.404088443842,0.246987951807229,109.379175949948,atlas_gr
dux,851.89788120408,0.4,256.207209414123,atlas_gr
dux,72.3671196055225,0.361111111111111,238.293652113963,atlas_gr
dux,98.2700361249552,0.248554913294798,215.749023679752,atlas_gr
dux,93.7016542009798,0.220858895705521,150.652732808274,atlas_gr
dux,646.205075807982,0.436241610738255,211.427007495574,atlas_gr
dux,273.67864366808,0.5,363.651812604714,atlas_gr
dux,191.475847040821,0.232558139534884,84.2151804540343,atlas_gr
dux,743.853480196201,0.353333333333333,236.183190748213,atlas_gr
dux,177.839815564457,0.426666666666667,207.232133212743,atlas_gr
dux,553.695764838417,0.35374149659864,162.847202322873,atlas_gr
dux,366.010928798581,0.308219178082192,283.413374847779,atlas_gr
dux,918.478633393287,0.703125,442.838679025325,atlas_gr
ariadnae,111.004504413109,0.335526315789474,1928.65222090108,atlas_gr
ariadnae,195.547948084351,0.866141732283465,1449.88917733659,atlas_gr
ariadnae,256.345470020439,0.678082191780822,773.69850643123,atlas_gr
ariadnae,89.5712007288057,0.104529616724739,487.912912538435,atlas_gr
ariadnae,365.79092388959,0.284172661870504,1155.59233401072,atlas_gr
ariadnae,449.081284401833,0.595419847328244,676.714764582392,atlas_gr
quattuordecimlineatus,0,0.727272727272727,0,atlas_gr
atlas,221.632578832626,0.338926174496644,296.475946317742,atlas_gr
atlas,518.480472149145,0.441176470588235,521.326624699129,atlas_gr
atlas,326.004601194523,0.452,272.608555327269,atlas_gr
atlas,489.171748979844,1.49230769230769,535.571980686653,atlas_gr
atlas,365.27934515929,0.435424354243542,288.82269531515,atlas_gr
atlas,412.584536792159,0.261016949152542,585.702216277078,atlas_gr
atlas,512.652904019864,0.328467153284672,1063.01458681094,atlas_gr
atlas,1348.188043264,0.783333333333333,1428.57341437701,atlas_gr
atlas,85.3229160308062,0.61965811965812,1203.54466465159,atlas_gr
atlas,40.5585995813465,0.966292134831461,1205.80743708561,atlas_gr
atlas,1758.16296173023,1.09230769230769,1542.69342174207,atlas_gr
atlas,311.035367763861,0.407643312101911,225.369658356479,atlas_gr
atlas,532.35138771304,0.472972972972973,567.768931023928,atlas_gr
atlas,291.94862561759,1.56521739130435,825.013470416943,atlas_gr
atlas,566.796259691258,0.404,584.217704334016,atlas_gr
atlas,201.124339650874,0.290566037735849,294.27183966551,atlas_gr
atlas,308.63570759068,0.316872427983539,811.791690999986,atlas_gr
atlas,1153.09236403681,0.691244239631336,1187.01069335668,atlas_gr
atlas,299.874973947477,0.593137254901961,993.3224206006,atlas_gr
atlas,194.252413112424,0.736196319018405,992.757502880097,atlas_gr
atlas,1559.99038458575,1,1281.65772881834,atlas_gr
atlas,839.743413192387,0.576158940397351,793.08906590578,atlas_gr
atlas,52.0288381573143,1.8125,1049.73810009043,atlas_gr
atlas,875.985730477386,0.693333333333333,809.514182483512,atlas_gr
atlas,110.181668166715,0.251428571428571,81.802586042107,atlas_gr
atlas,19.5703857907809,0.386904761904762,632.179611700234,atlas_gr
atlas,843.06761294691,0.955882352941177,1008.46318755171,atlas_gr
atlas,596.125825644217,0.574193548387097,850.163472417101,atlas_gr
atlas,493.567624546019,0.762295081967213,846.816703700676,atlas_gr
atlas,1249.16171891393,1.17757009345794,1083.74339126922,atlas_gr
atlas,812.637680642487,1.95098039215686,267.99921503849,atlas_gr
atlas,47.2863616701476,0.272727272727273,16.7203560779479,atlas_gr
atlas,731.440359838039,0.48015873015873,858.30774645938,atlas_gr
atlas,835.355014350186,0.440816326530612,1322.73363110701,atlas_gr
atlas,1673.2692550812,0.92822966507177,1681.07944043268,atlas_gr
atlas,252.81416099578,0.747524752475248,1442.16273049488,atlas_gr
atlas,347.703897015837,1.04761904761905,1445.87479260765,atlas_gr
atlas,2083.32570665271,1.43396226415094,1804.1165715198,atlas_gr
atlas,850.421072175425,1.83783783783784,253.688574550477,atlas_gr
atlas,101.680873324338,1.46511627906977,1118.4789032942,atlas_gr
atlas,41.0609303352956,1.4251968503937,1590.73184810787,atlas_gr
atlas,863.016801690442,2.71111111111111,1948.2959140073,atlas_gr
atlas,565.562551801302,1.57142857142857,1706.30926279933,atlas_gr
atlas,465.38371265011,2.49367088607595,1710.4272305608,atlas_gr
atlas,1271.76806061483,4.47368421052632,2072.10937204514,atlas_gr
atlas,767.019556465153,0.445255474452555,874.517313733105,atlas_gr
atlas,871.971329803911,0.361867704280156,1337.18484519295,atlas_gr
atlas,1712.10922548767,0.825112107623318,1694.81680155508,atlas_gr
atlas,294.972880109342,0.632075471698113,1454.86443137967,atlas_gr
atlas,386.282280204516,1.05357142857143,1458.68447475895,atlas_gr
atlas,2121.59232653213,1.27745664739884,1818.64695083316,atlas_gr
atlas,109.922700112397,0.282051282051282,550.74531041273,atlas_gr
atlas,953.162630404696,0.786885245901639,926.823422412648,atlas_gr
atlas,490.642435995909,0.578947368421053,772.932355522688,atlas_gr
atlas,386.731172780266,0.71505376344086,769.116261769256,atlas_gr
atlas,1359.29577355335,1.2258064516129,1002.52195586708,atlas_gr
atlas,844.669166005247,0.575757575757576,376.94780402397,atlas_gr
atlas,590.647949289592,0.430379746835443,275.646215342092,atlas_gr
atlas,488.792389466121,0.592783505154639,265.32391118732,atlas_gr
atlas,1251.53905252693,0.989189189189189,481.645169431127,atlas_gr
atlas,1422.83062941448,0.763157894736842,286.283872314477,atlas_gr
atlas,1326.16816429893,0.96078431372549,274.973977926005,atlas_gr
atlas,411.684345099495,0.577181208053691,197.102688795466,atlas_gr
atlas,105.683489722851,0.473684210526316,14.8485272646969,atlas_gr
atlas,1833.46366203424,0.956521739130435,473.855011389066,atlas_gr
atlas,1735.9660134922,1.52136752136752,461.05278752478,atlas_gr
piankai,118.570654042221,0.6,111.103084620507,atlas_gr
piankai,1580.11961572534,0.823008849557522,936.99984236718,atlas_gr
piankai,775.225128591689,0.743119266055046,1153.91596074003,atlas_gr
piankai,268.708019977075,0.376146788990826,370.843514252364,atlas_gr
piankai,1462.57136578015,0.752380952380952,935.026506431224,atlas_gr
piankai,659.859833601046,0.563636363636364,1082.81279565464,atlas_gr
piankai,383.125305872635,0.323809523809524,337.410761061545,atlas_gr
piankai,817.535320337904,0.371900826446281,700.712820332598,atlas_gr
piankai,1835.68461343445,0.647887323943662,607.326980360771,atlas_gr
piankai,1035.56071767907,0.658119658119658,803.911591510225,atlas_gr
hanloni,586.327553505717,4.96875,1485.28590216569,atlas_gr
hanloni,1421.95921179196,3.97777777777778,1514.01604986,atlas_gr
hanloni,838.596446450854,0.783783783783784,147.270301552374,atlas_gr
duricola,61.7170964968379,0.450617283950617,155.078292114853,atlas_gr
duricola,687.24886322205,0.72992700729927,143.353941931124,atlas_gr
duricola,81.0493676718085,0.560810810810811,232.866664925197,atlas_gr
duricola,363.283635744854,0.45,118.349255755579,atlas_gr
duricola,273.373371051388,0.374233128834356,96.8603868783913,atlas_gr
duricola,1018.02750454003,0.690647482014388,249.955273143726,atlas_gr
duricola,239.445192058642,0.593103448275862,61.0506863431356,atlas_gr
duricola,709.485729243372,0.759398496240602,197.535528523899,atlas_gr
duricola,40.1746188532013,0.594771241830065,78.202909537183,atlas_gr
duricola,345.3027656999,0.624242424242424,76.6362216366922,atlas_gr
duricola,293.264385836399,0.457831325301205,109.492356364938,atlas_gr
duricola,1038.37132086744,0.828571428571429,239.451100939,atlas_gr
duricola,219.579142907518,0.409395973154362,108.407990979619,atlas_gr
duricola,678.25806298193,0.7421875,252.192715659691,atlas_gr
duricola,1050.21045509936,0.8671875,216.831717019179,atlas_gr
duricola,416.482892805935,0.6,90.2695305839578,atlas_gr
duricola,331.320086925016,0.440677966101695,117.36633766595,atlas_gr
duricola,925.234564853692,0.703125,177.965571969967,atlas_gr
duricola,381.557335141129,0.557692307692308,145.161842272,atlas_gr
duricola,263.138746671789,0.382165605095541,173.498664470207,atlas_gr
duricola,1005.87822324574,0.805970149253731,261.421338135261,atlas_gr
duricola,256.263536227845,0.567567567567568,185.888081506616,atlas_gr
duricola,634.751920044359,0.452830188679245,129.479155229525,atlas_gr
duricola,1380.6393446516,0.852941176470588,288.647566369523,atlas_gr
duricola,125.884868034248,0.536912751677852,57.525938319503,atlas_gr
duricola,746.11460245729,0.631944444444444,165.618411649082,atlas_gr
duricola,509.390812637998,0.341772151898734,101.877613064103,atlas_gr
duricola,1255.40830011594,0.674074074074074,267.482150145385,atlas_gr
pallasotus,269.775832868699,1.5,295.169327612356,atlas_gr
pallasotus,959.778620307829,1.25316455696203,211.526644256322,atlas_gr
pallasotus,149.12075643585,0.4375,40.7187411277646,atlas_gr
pallasotus,1683.59080539186,1.37209302325581,308.456145891173,atlas_gr
pallasotus,1097.05514902397,0.358490566037736,253.605701380744,atlas_gr
pallasotus,121.045446010992,1.32876712328767,254.455880598701,atlas_gr
pallasotus,1814.29848701916,0.432203389830508,259.788142377051,atlas_gr
pallasotus,1034.24851945749,1.31081081081081,193.140629773539,atlas_gr
pallasotus,724.283784161982,0.175,100.93641211177,atlas_gr
pallasotus,1757.06374386361,1.40963855421687,285.075261108033,atlas_gr
maryani,945.233304533859,1,109.005757216171,atlas_gr
nasutus,347.516906063576,1.38271604938272,570.728208449214,colletti_gr
halysis,0,0.424137931034483,0,colletti_gr
halysis,56.098128311023,0.426282051282051,1.47131846407856,colletti_gr
halysis,56.098128311023,0.438095238095238,1.47131846407856,colletti_gr
halysis,56.098128311023,0.440677966101695,1.47131846407856,colletti_gr
halysis,51.0098029794274,0.412765957446809,2.06514170628062,colletti_gr
halysis,56.098128311023,0.346041055718475,1.47131846407856,colletti_gr
halysis,56.098128311023,0.323943661971831,1.47131846407856,colletti_gr
halysis,56.098128311023,0.355685131195335,1.47131846407856,colletti_gr
halysis,51.0098029794274,0.357142857142857,2.06514170628062,colletti_gr
halysis,0,-0.49234693877551,0,colletti_gr
halysis,0,0.350724637681159,0,colletti_gr
halysis,9.21954445729289,0.274305555555556,0.606766272595426,colletti_gr
halysis,0,0.370056497175141,0,colletti_gr
halysis,9.21954445729289,0.274576271186441,0.606766272595426,colletti_gr
halysis,9.21954445729289,0.422641509433962,0.606766272595426,colletti_gr
ehmanni,0,0.402597402597403,0,colletti_gr
ehmanni,404.702359765791,9.10989010989011,209.16191711078,colletti_gr
ehmanni,406.350833640095,9.6764705882353,209.502568682855,colletti_gr
ehmanni,404.702359765791,9.35393258426966,209.16191711078,colletti_gr
ehmanni,406.350833640095,9.4,209.502568682855,colletti_gr
ehmanni,2.23606797749979,0.273092369477912,1.54086301012479,colletti_gr
storri,217.22338732282,0.221052631578947,9.2626635591524,colletti_gr
storri,217.22338732282,0.417721518987342,9.2626635591524,colletti_gr
storri,0,0,0,colletti_gr
essingtonii,546.820811601022,7.56603773584906,163.062126532159,essingtonii_gr
essingtonii,356.771635643867,5.54929577464789,229.853585466511,essingtonii_gr
essingtonii,201.774626749748,0.593023255813953,109.585333105981,essingtonii_gr
essingtonii,97.9642792042079,0.591549295774648,121.224098931859,essingtonii_gr
essingtonii,346.307666678057,6.06153846153846,230.041694896736,essingtonii_gr
essingtonii,317.657047773223,5.91304347826087,226.735591635211,essingtonii_gr
essingtonii,163.743702168969,0.882352941176471,45.3554636075418,essingtonii_gr
essingtonii,153.202480397675,0.625,50.9761030301704,essingtonii_gr
essingtonii,545.029357007492,4.3030303030303,299.569427024676,essingtonii_gr
essingtonii,156.993630444041,0.597560975609756,109.874351061193,essingtonii_gr
essingtonii,38.7685439499603,6.72881355932203,225.638620403468,essingtonii_gr
essingtonii,38.7685439499603,8.81578947368421,225.652238774733,essingtonii_gr
essingtonii,652.589457469242,6.29508196721312,272.566333227405,essingtonii_gr
essingtonii,571.356281141636,5.44444444444445,170.982794891085,essingtonii_gr
essingtonii,452.214550849483,6.08620689655172,175.871687347017,essingtonii_gr
essingtonii,632.321120950423,5.60606060606061,270.441068668066,essingtonii_gr
essingtonii,617.160432950785,6.03030303030303,266.499174541682,essingtonii_gr
essingtonii,599.619045728202,7.08928571428572,157.216097567071,essingtonii_gr
essingtonii,548.844240199348,5.75409836065574,149.983523493118,essingtonii_gr
essingtonii,351.79539508072,4.89830508474576,221.701612602764,essingtonii_gr
essingtonii,433.038104558941,5.6969696969697,156.127358463158,essingtonii_gr
essingtonii,528.849695093039,6.3728813559322,286.381646469924,essingtonii_gr
essingtonii,528.849695093039,12.0714285714286,286.416299772512,essingtonii_gr
essingtonii,155.990384319034,4.36363636363637,124.239743442071,essingtonii_gr
essingtonii,347.279426398973,4.33333333333333,113.460847292649,essingtonii_gr
essingtonii,20.3715487874634,0,3.80451283851143,essingtonii_gr
essingtonii,43.4741302385683,0.1875,6.70502982849565,essingtonii_gr
essingtonii,198.610170937946,5,185.626839842419,essingtonii_gr
essingtonii,205.866461571573,4.81081081081081,182.717312816905,essingtonii_gr
essingtonii,432.301977788675,0.705128205128205,190.591459835899,essingtonii_gr
essingtonii,289.276684162412,4.6144578313253,131.583866339196,essingtonii_gr
essingtonii,324.248361599562,0.506666666666667,29.8414170393988,essingtonii_gr
essingtonii,324.248361599562,1.27906976744186,29.8815149656345,essingtonii_gr
essingtonii,197.022841315417,0.294117647058824,11.6387724559802,essingtonii_gr
essingtonii,144.68586662145,4.825,123.796339447823,essingtonii_gr
essingtonii,115.943951976806,4.51724137931034,120.191790470773,essingtonii_gr
essingtonii,59.152345684681,0.222222222222222,64.2304412625133,essingtonii_gr
essingtonii,50.0199960015992,0.160919540229885,59.6599919741283,essingtonii_gr
essingtonii,439.763572843409,2.91111111111111,209.553347996812,essingtonii_gr
essingtonii,154.330813514347,0.0918367346938775,15.8987882766345,essingtonii_gr
essingtonii,168.766110342094,4.83333333333333,126.81007543759,essingtonii_gr
essingtonii,168.766110342094,6.46,126.834597042966,essingtonii_gr
essingtonii,332.373284124943,4.6027397260274,112.883192848917,essingtonii_gr
essingtonii,304.534070343533,4.43037974683544,109.225476778027,essingtonii_gr
essingtonii,186.909068800848,0.534246575342466,75.8692012327769,essingtonii_gr
essingtonii,149.759807692184,0.315789473684211,71.2211341363805,essingtonii_gr
essingtonii,457.429776031251,2.81481481481481,201.145658468902,essingtonii_gr
essingtonii,78.5238817176023,0.25,20.217668401011,essingtonii_gr
essingtonii,77.3821684886124,4.91176470588235,117.4322352978,essingtonii_gr
essingtonii,77.3821684886124,7.91891891891892,117.458742991694,essingtonii_gr
essingtonii,28.9309522829789,0.2125,3.95162269773323,essingtonii_gr
essingtonii,191.381817318156,5.30555555555556,185.637317505619,essingtonii_gr
essingtonii,194.041232731603,5,182.553164873938,essingtonii_gr
essingtonii,414.70712557177,0.866666666666667,186.789237942862,essingtonii_gr
essingtonii,272.275595674677,5.0921052631579,130.722909399259,essingtonii_gr
essingtonii,312.83861654214,0.722222222222222,33.6000174388208,essingtonii_gr
essingtonii,312.83861654214,1.76923076923077,33.6404188484606,essingtonii_gr
essingtonii,163.688728995004,5.11688311688312,182.239235750388,essingtonii_gr
essingtonii,165.284603033676,4.81578947368421,179.065750381044,essingtonii_gr
essingtonii,414.790308469231,0.875,184.74670906172,essingtonii_gr
essingtonii,246.132078364442,4.6,126.956897358584,essingtonii_gr
essingtonii,284.223503602359,0.657534246575343,35.224805343496,essingtonii_gr
essingtonii,284.223503602359,1.25,35.2666543759694,essingtonii_gr
essingtonii,51.0392006206994,0.347222222222222,8.96756009396266,essingtonii_gr
essingtonii,493.537232638025,3.83098591549296,260.40729438622,essingtonii_gr
essingtonii,168.442868652846,0.384615384615385,65.2825619083694,essingtonii_gr
essingtonii,137.466359521157,5.55072463768116,183.32692142737,essingtonii_gr
essingtonii,137.466359521157,9.02702702702703,183.343807816897,essingtonii_gr
essingtonii,450.233272870853,3.32,252.1614801545,essingtonii_gr
essingtonii,119.205704561485,0.317073170731707,58.8991243733817,essingtonii_gr
essingtonii,119.281180409988,5.90163934426229,181.82990176075,essingtonii_gr
essingtonii,119.281180409988,9.375,181.848706402725,essingtonii_gr
essingtonii,388.085042226572,3.46753246753247,199.826687960023,essingtonii_gr
essingtonii,510.029410916665,1.35820895522388,219.920751768341,essingtonii_gr
essingtonii,510.029410916665,2.475,219.963122398387,essingtonii_gr
essingtonii,123.020323524205,4.92207792207792,137.153335323623,essingtonii_gr
essingtonii,123.020323524205,7.21739130434782,137.181033555956,essingtonii_gr
essingtonii,0,0.0227272727272727,0.0434435132119949,essingtonii_gr
vertebralis,188.411783071017,0.338983050847458,48.2063368189342,essingtonii_gr
vertebralis,374.503671544085,0.432203389830508,57.2343300964067,essingtonii_gr
vertebralis,260.126892112292,0.318181818181818,52.6638939211914,essingtonii_gr
vertebralis,358.196873241518,0.5625,78.5868769441789,essingtonii_gr
