OTU,Climatic_distance,Genetic_distance,Geographic_distance
uber,61.9435226637943,0.311111111111111,53.0646976122105
olympicus,816.673741465954,0.320987654320988,698.307319683758
olympicus,401.069819358176,0.123456790123457,239.928443563393
olympicus,214.830165479618,1.16883116883117,913.536918138969
olympicus,568.630811687161,1.41176470588235,1084.81598711725
olympicus,751.594305460067,0.421052631578947,710.683582760725
olympicus,274.35743110038,1.21818181818182,944.967346015851
olympicus,302.669787061742,0.65979381443299,667.798246119663
olympicus,415.890610617744,0.641791044776119,464.483929216968
olympicus,998.132255765738,1.36764705882353,323.938944319926
olympicus,1373.54031611744,1.58064516129032,534.26116936768
olympicus,1559.33383212191,0.470588235294118,419.831677062437
olympicus,1067.62727578495,1.42,357.105018855997
olympicus,1105.94077599119,0.817073170731707,201.68567890419
olympicus,590.55651719374,1.2027027027027,710.635746484269
olympicus,962.998442366342,1.62068965517241,898.973432195018
olympicus,1148.04311765717,0.410714285714286,567.835884648254
olympicus,658.817880753096,1.13207547169811,743.863536837169
olympicus,694.796373047528,0.867469879518072,467.806679367927
olympicus,376.644394621771,0.246153846153846,210.348034169151
olympicus,562.986678350385,1.35849056603774,314.975354480074
olympicus,70.2566722810012,0.196428571428571,34.3690841696313
olympicus,113.705760628035,0.388888888888889,245.902764848783
olympicus,186.367915693662,1.83333333333333,405.106177169564
olympicus,306.569731056411,0.163265306122449,177.34182114274
olympicus,268.82336208001,0.580246913580247,432.391921366827
olympicus,492.89146878395,1.4,330.350003982426
olympicus,454.38639944435,0.876712328767123,218.248779356141
olympicus,47.3392015141785,0.303030303030303,277.966092897849
greeri,0,0.296296296296296,0
greeri,1876.62329730823,1.11428571428571,1530.21289939704
greeri,169.271970509001,0.25,599.118172687332
greeri,1876.62329730823,1.025,1530.21289939704
greeri,169.271970509001,0.323529411764706,599.118172687332
greeri,2024.74442831682,0.595238095238095,1113.57234771886
leae,0,0.272727272727273,0
leae,0,0.160377358490566,0
leae,0,0.306930693069307,0
leae,709.663300446064,0.431372549019608,204.183949926026
leae,635.077947971743,1.14285714285714,1599.54303991004
leae,536.509086595931,0.234042553191489,841.505818288955
leae,756.420517966032,0.189189189189189,1036.51066666219
leae,1136.03653110276,0.302083333333333,846.26058123435
leae,587.935370597823,0.0630630630630631,780.13685590014
leae,761.927818103526,0.630434782608696,1414.76794200651
leae,262.446184959889,0.715909090909091,1314.99510242634
leae,742.855302195522,1.15189873417722,1552.47866322905
leae,333.707956153281,0.378947368421053,555.411234875179
leae,310.815057550306,0.446808510638298,1283.0954151749
leae,758.231494993449,0.916666666666667,1374.58452132788
leae,620.070157320928,0.474747474747475,1125.42325433606
leae,759.58278021556,0.786516853932584,1361.15598487136
leae,299.056850782589,0.515463917525773,1377.7229738033
leae,0,0.0978260869565217,0
leae,0,0.268292682926829,0
leae,709.663300446064,0.450549450549451,204.183949926026
leae,635.077947971743,1.27536231884058,1599.54303991004
leae,536.509086595931,0.531645569620253,841.505818288955
leae,756.420517966032,0.36,1036.51066666219
leae,1136.03653110276,0.482758620689655,846.26058123435
leae,587.935370597823,0.326530612244898,780.13685590014
leae,761.927818103526,0.779220779220779,1414.76794200651
leae,262.446184959889,0.776315789473684,1314.99510242634
leae,742.855302195522,1.28571428571429,1552.47866322905
leae,333.707956153281,0.607142857142857,555.411234875179
leae,310.815057550306,0.506329113924051,1283.0954151749
leae,758.231494993449,1.17333333333333,1374.58452132788
leae,620.070157320928,0.627906976744186,1125.42325433606
leae,759.58278021556,0.869047619047619,1361.15598487136
leae,299.056850782589,0.701298701298701,1377.7229738033
leae,0,0.260869565217391,0
leae,709.663300446064,0.336734693877551,204.183949926026
leae,635.077947971743,1.29166666666667,1599.54303991004
leae,536.509086595931,0.4,841.505818288955
leae,756.420517966032,0.336448598130841,1036.51066666219
leae,1136.03653110276,0.406593406593407,846.26058123435
leae,587.935370597823,0.145454545454545,780.13685590014
leae,761.927818103526,0.890243902439024,1414.76794200651
leae,262.446184959889,0.780487804878049,1314.99510242634
leae,742.855302195522,1.36986301369863,1552.47866322905
leae,333.707956153281,0.408602150537634,555.411234875179
leae,310.815057550306,0.620689655172414,1283.0954151749
leae,758.231494993449,0.843373493975903,1374.58452132788
leae,620.070157320928,0.463157894736842,1125.42325433606
leae,759.58278021556,0.824175824175824,1361.15598487136
leae,299.056850782589,0.666666666666667,1377.7229738033
leae,709.663300446064,0.455555555555556,204.183949926026
leae,635.077947971743,1.55882352941176,1599.54303991004
leae,536.509086595931,0.512820512820513,841.505818288955
leae,756.420517966032,0.464646464646465,1036.51066666219
leae,1136.03653110276,0.445783132530121,846.26058123435
leae,587.935370597823,0.39,780.13685590014
leae,761.927818103526,0.815217391304348,1414.76794200651
leae,262.446184959889,0.872093023255814,1314.99510242634
leae,742.855302195522,1.60606060606061,1552.47866322905
leae,333.707956153281,0.662650602409639,555.411234875179
leae,310.815057550306,0.784810126582278,1283.0954151749
leae,758.231494993449,0.988095238095238,1374.58452132788
leae,620.070157320928,0.540816326530612,1125.42325433606
leae,759.58278021556,0.747474747474748,1361.15598487136
leae,299.056850782589,0.8,1377.7229738033
leae,1343.20735554865,1.42253521126761,1600.49738443127
leae,1243.60604694574,0.481927710843373,934.929813776652
leae,53.2728824074688,0.295238095238095,995.988777973034
leae,426.784488940261,0.550561797752809,807.360351975228
leae,1295.70289804415,0.4,887.236238025047
leae,61.8061485614498,0.878048780487805,1357.01443095235
leae,450.714987547563,0.938271604938272,1271.87553422133
leae,1451.14506511238,1.56164383561644,1582.00786807169
