OTU,Climatic_distance,Genetic_distance,Geographic_distance
zastictus,1246.00361155175,0.655172413793103,94.2465306303736
zastictus,1259.01350270758,0.653846153846154,94.6140242046625
zastictus,13.9283882771841,0.303030303030303,0.37040266830085
grandis,537.781554164886,0.685714285714286,311.744197747037
grandis,433.208956509442,0.555555555555556,870.506429482239
grandis,3093.42884191636,0.852941176470588,922.268275922919
grandis,3101.33664731838,0.894736842105263,925.243105440421
grandis,1887.02358225858,0.96875,1008.27652366995
grandis,135.199852070925,0.111111111111111,633.328791725625
grandis,2564.82455540335,0.476190476190476,1112.31526096789
grandis,2572.46068968993,0.369565217391304,1114.81209978535
grandis,1360.26798830231,0.447368421052632,1068.02709195593
grandis,2664.62042324981,0.363636363636364,1232.42193772766
grandis,2672.57796892813,0.3125,1233.39331818898
grandis,1458.96333058785,0.425,933.670573069824
grandis,12.1243556529821,0.222222222222222,3.37783039661366
grandis,1206.45265137095,0.351351351351351,468.968340843788
grandis,1214.40479248066,0.390243902439024,467.558676981126
dux,0,0.0253164556962025,0
dux,0,0.0135135135135135,0
dux,537.781554164886,0.977611940298508,311.744197747037
dux,537.781554164886,1.14782608695652,311.744197747037
dux,537.781554164886,0.975806451612903,311.744197747037
dux,537.781554164886,0.721804511278195,311.744197747037
dux,537.781554164886,0.801801801801802,311.744197747037
dux,87.9204185613331,0.928571428571428,1685.38810101096
dux,58.6941223633168,0.883333333333333,1029.69842204117
dux,431.79161640773,1.07619047619048,869.37258604015
dux,882.615431544226,1.26548672566372,960.815345052725
dux,69.6491205974634,0.928571428571428,953.990433379127
dux,156.022434284304,1.26548672566372,880.515132848256
dux,325.229149985053,0.966101694915254,971.975244010182
dux,230.358416386291,0.974358974358974,762.34872763223
dux,417.940187108155,0.879310344827586,821.985829940661
dux,962.090952041438,1.58333333333333,868.142461091369
dux,110.607413856396,1.10377358490566,743.193339524681
dux,0,0.0447761194029851,0
dux,537.781554164886,1.20740740740741,311.744197747037
dux,537.781554164886,1.17142857142857,311.744197747037
dux,537.781554164886,1.1484375,311.744197747037
dux,537.781554164886,0.805755395683453,311.744197747037
dux,537.781554164886,1.11214953271028,311.744197747037
dux,87.9204185613331,1.15596330275229,1685.38810101096
dux,58.6941223633168,1.07627118644068,1029.69842204117
dux,431.79161640773,1.38317757009346,869.37258604015
dux,882.615431544226,1.37692307692308,960.815345052725
dux,69.6491205974634,1.17543859649123,953.990433379127
dux,156.022434284304,1.3135593220339,880.515132848256
dux,325.229149985053,1.25217391304348,971.975244010182
dux,230.358416386291,1.01639344262295,762.34872763223
dux,417.940187108155,1,821.985829940661
dux,962.090952041438,1.47899159663866,868.142461091369
dux,110.607413856396,1.47959183673469,743.193339524681
dux,537.781554164886,1.2015503875969,311.744197747037
dux,537.781554164886,1.36036036036036,311.744197747037
dux,537.781554164886,1.19827586206897,311.744197747037
dux,537.781554164886,0.833333333333333,311.744197747037
dux,537.781554164886,1.0990099009901,311.744197747037
dux,87.9204185613331,1.21359223300971,1685.38810101096
dux,58.6941223633168,1.11711711711712,1029.69842204117
dux,431.79161640773,1.3921568627451,869.37258604015
dux,882.615431544226,1.50943396226415,960.815345052725
dux,69.6491205974634,1.21296296296296,953.990433379127
dux,156.022434284304,1.42727272727273,880.515132848256
dux,325.229149985053,1.1140350877193,971.975244010182
dux,230.358416386291,1.10344827586207,762.34872763223
dux,417.940187108155,1.15315315315315,821.985829940661
dux,962.090952041438,1.73684210526316,868.142461091369
dux,110.607413856396,1.42105263157895,743.193339524681
dux,0,0.291208791208791,0
dux,0,0.369230769230769,0
dux,0,0.203883495145631,0
dux,0,0.267441860465116,0
dux,451.646986041089,0.313253012048193,1498.51591258956
dux,536.509086595931,0.340659340659341,841.505818288955
dux,134.41354098453,0.415204678362573,632.239459472166
dux,347.054750723859,0.385474860335195,692.540784455725
dux,587.935370597823,0.357142857142857,780.15294103478
dux,438.600045599633,0.327956989247312,677.579037923295
dux,233.85251762596,0.415730337078652,741.95577474014
dux,327.80787055835,0.227979274611399,556.929968179773
dux,152.973853975116,0.342857142857143,593.794749577016
dux,425.511456955039,0.481707317073171,597.890909583052
dux,502.701700812719,0.35625,619.53680422432
dux,0,0.457627118644068,0
dux,0,0.240837696335079,0
dux,0,0.484076433121019,0
dux,451.646986041089,0.33112582781457,1498.51591258956
dux,536.509086595931,0.36969696969697,841.505818288955
dux,134.41354098453,0.45,632.239459472166
dux,347.054750723859,0.325,692.540784455725
dux,587.935370597823,0.411042944785276,780.15294103478
dux,438.600045599633,0.351190476190476,677.579037923295
dux,233.85251762596,0.379518072289157,741.95577474014
dux,327.80787055835,0.329545454545455,556.929968179773
dux,152.973853975116,0.384146341463415,593.794749577016
dux,425.511456955039,0.458100558659218,597.890909583052
dux,502.701700812719,0.438356164383562,619.53680422432
dux,0,0.133004926108374,0
dux,0,0.307692307692308,0
dux,451.646986041089,0.360248447204969,1498.51591258956
dux,536.509086595931,0.38150289017341,841.505818288955
dux,134.41354098453,0.496969696969697,632.239459472166
dux,347.054750723859,0.450549450549451,692.540784455725
dux,587.935370597823,0.283236994219653,780.15294103478
dux,438.600045599633,0.427777777777778,677.579037923295
dux,233.85251762596,0.363636363636364,741.95577474014
