,CUMV_1450314572_Ct_pant,CUMV_14516_Ct_pant,CUMV_14517_Ct_pant,CUMV_14525_Ct_pant,CUMV_14526_Ct_pant,CUMV_14527_Ct_pant,CUMV_14559_Ct_pant,CUMV_14567_Ct_pant,CUMV_14570_Ct_pant,CUMV_1457314504_Ct_pant,CUMV_14576_Ct_pant,NA_CCM1889_Ct_pant,NA_CCM2756_Ct_pant,QM_62378_Ct_pant,SAMR_42153_Ct_pant,SAMR_44378_Ct_pant,SAMR_44860_Ct_pant,SAMR_45310_Ct_pant,SAMR_45528_Ct_pant,SAMR_49197_Ct_pant,SAMR_54432_Ct_pant,SAMR_55674_Ct_pant,SAMR_65403_Ct_pant,UMMZ_242633_Ct_pant,UMMZ_242634_Ct_pant,UMMZ_242638_Ct_pant,UMMZ_242639_Ct_pant,UMMZ_242643_Ct_pant,WAMR_104950_Ct_pant,WAMR_108591_Ct_pant,WAMR_108704_Ct_pant,WAMR_119962_Ct_pant,WAMR_129863_Ct_pant,WAMR_129885_Ct_pant,WAMR_131057_Ct_pant,WAMR_132520_Ct_pant,WAMR_135379_Ct_pant,WAMR_139092_Ct_pant,WAMR_140704_Ct_pant,WAMR_145526_Ct_pant,WAMR_153984_Ct_pant,WAMR_158463_Ct_pant
CUMV_14576_Ct_pant,1.0738255033557,1.07877813504823,1.03082029397819,1.01794374393792,1.08664432742939,1.12885840274375,1.02998500749625,1.04514229636899,0.970201577563541,1.03534303534304,NA,1.4430785676109,1.59129511677282,1.6504347826087,1.99813780260708,1.1933014354067,1.23104693140794,1.32461355529132,1.13740458015267,3.7659793814433,3.27093132643462,3.19899497487437,3.13525305410122,1.6216361679225,1.64423076923077,1.66971428571429,1.56784741144414,1.81464679196371,1.35463593504453,1.47325327510917,1.61699838622916,1.27728613569322,1.06741573033708,1.41335372069317,1.54651162790698,1.64234161988773,1.52663076002394,1.60561858454889,1.21623009758603,1.3151364764268,1.15404255319149,1.74283973187081
NA_CCM1889_Ct_pant,0.568101933216169,0.520861989912884,0.537766830870279,0.527379949452401,0.577759197324415,0.614993646759848,0.561298590346006,0.591979075850044,0.552410099464422,0.528259902091678,1.4430785676109,NA,0.510805500982318,0.56672369546621,0.710299340436327,0.563747454175153,0.546159813809154,1.02148080438757,0.834737827715356,3.5,3.23002421307506,3.17489177489178,2.97560975609756,0.546143557735176,0.568079800498753,0.537649880095923,0.52358926919519,1.65260273972603,1.12625250501002,1.39501478664977,0.513827655310621,0.435279187817259,2.28247914183552,0.485055508112724,0.469508584961516,1.48297428769979,1.4487121554451,0.544494108086144,0.67950420540062,0.981280419318607,2.33706189410887,1.58574380165289
NA_CCM2756_Ct_pant,0.571936056838366,0.603747714808044,0.595189563799429,0.583786042624321,0.592153657539845,0.652464494569758,0.593884582256675,0.59453691848058,0.606613454960091,0.537427162707306,1.59129511677282,0.510805500982318,NA,0.473973762166737,0.651691065118627,0.617349006890961,0.628805620608899,1.19400921658986,0.947468054898249,3.81987577639751,3.50892857142857,3.42607174103237,3.22796554009278,0.49535192563081,0.525474525474526,0.4688995215311,0.439600363306085,1.76582969432314,1.1640903686088,1.44306930693069,0.431512272367379,0.370440251572327,2.6,0.473438164045899,0.46094674556213,1.57417582417582,1.52572706935123,0.468425259792166,0.711429813124728,0.998886000742666,2.65829528158295,1.70934434692824
QM_62378_Ct_pant,0.614117647058824,0.661136249371544,0.667410714285714,0.637837837837838,0.650224215246637,0.729890310786106,0.653936822253654,0.682858477347034,0.635804997951659,0.60184287099903,1.6504347826087,0.56672369546621,0.473973762166737,NA,0.606294864715627,0.652097130242826,0.688393608074012,1.25745526838966,0.970603142422707,4.02658662092624,3.63652482269504,3.56682464454976,3.42428675932699,0.625183016105417,0.661138750690989,0.53047520661157,0.536742800397219,1.90793458509994,1.2532981530343,1.56049495875344,0.52812908853031,0.416326530612245,2.69403973509934,0.539925719591458,0.477011494252874,1.66161998485995,1.66043307086614,0.566548358473824,0.766007532956685,1.02746365105008,2.8409475465313,1.77540707467715
SAMR_42153_Ct_pant,0.752747252747253,0.801546391752577,0.845609065155807,0.810926365795725,0.764128911723494,0.852591535901094,0.758437801350048,0.804525758305248,0.745323129251701,0.741607324516785,1.99813780260708,0.710299340436327,0.651691065118627,0.606294864715627,NA,0.821755027422303,0.873684210526316,1.55072463768116,1.22801302931596,4.76605005440696,4.38477157360406,4.18054054054054,3.90081154192967,0.793659043659044,0.834613112817484,0.690371991247265,0.660020986358867,2.26497395833333,1.50470219435737,1.87967479674797,0.737894736842105,0.542049469964664,3.37792642140468,0.683880308880309,0.639300134589502,1.9498787388844,2.00060096153846,0.697527617043661,0.89634748272458,1.26542324246772,3.5443279313632,2.26517967781908
SAMR_44378_Ct_pant,0.470061099796334,0.428571428571429,0.433421350433799,0.403683806600153,0.432432432432432,0.456580470860672,0.464441795788637,0.491452991452991,0.44196584175671,0.441261934412619,1.1933014354067,0.563747454175153,0.617349006890961,0.652097130242826,0.821755027422303,NA,0.513643659711075,0.79089219330855,0.587782998718496,3.10407239819004,2.79465541490858,2.70766894457099,2.63381201044387,0.651028806584362,0.684405367885238,0.605377276669558,0.60896898575021,1.44825845532559,1.01121262458472,1.19547588561673,0.61668731928955,0.4786866359447,2.01032179720704,0.476227591582229,0.537163943068002,1.26977314530963,1.27576601671309,0.62253875157101,0.612529928172386,0.864466019417476,2.03120759837178,1.44141559062649
SAMR_44860_Ct_pant,0.556187144731089,0.483440662373505,0.48599269183922,0.533721898417985,0.503072511265875,0.53970893970894,0.515625,0.570205479452055,0.51892505677517,0.511111111111111,1.23104693140794,0.546159813809154,0.628805620608899,0.688393608074012,0.873684210526316,0.513643659711075,NA,0.87085201793722,0.662343677628532,3.26943005181347,2.99766173031956,3.00854700854701,2.83257624918884,0.688191065900044,0.661830915457729,0.6661918328585,0.643730194658216,1.58896700919416,1.0476758045292,1.22484472049689,0.631578947368421,0.503164556962025,2.1293561724749,0.557675996607294,0.610277136258661,1.34274193548387,1.34575662325999,0.671761866452132,0.649847759895607,0.890284447728112,2.17161961367013,1.486969851814
SAMR_45310_Ct_pant,0.843037974683544,0.735966735966736,0.757122839794489,0.7143536121673,0.774102079395085,0.8055822906641,0.826065891472868,0.861967694566814,0.821134690342139,0.834685598377282,1.32461355529132,1.02148080438757,1.19400921658986,1.25745526838966,1.55072463768116,0.79089219330855,0.87085201793722,NA,0.642517186673718,3.61135758651287,3.23708487084871,3.22266401590457,3.01669195751138,1.25091098386257,1.29415204678363,1.25590551181102,1.17687799680341,1.83717948717949,1.28126431516262,1.45472344591287,1.23330197554092,1.05124340617935,2.2519298245614,1.04017857142857,1.16689655172414,1.47222222222222,1.44340602284527,1.20169651272385,0.946231155778894,1.15583297460181,2.37300177619893,1.69904076738609
SAMR_45528_Ct_pant,0.614960991280404,0.59990157480315,0.586475942782835,0.525446428571429,0.569878472222222,0.644484144707459,0.657496561210454,0.69529465509365,0.629362214199759,0.627541589648798,1.13740458015267,0.834737827715356,0.947468054898249,0.970603142422707,1.22801302931596,0.587782998718496,0.662343677628532,0.642517186673718,NA,3.24476797088262,2.99486301369863,2.91606498194946,2.74123148869836,1.00481000481,1.02011963023382,0.981208735398679,0.954277286135693,1.52862926547137,1.08093869731801,1.25087631447171,0.942650602409638,0.786279683377309,1.98795180722892,0.789497510185605,0.935363579863269,1.36402877697842,1.24770146024878,1.04160475482912,0.804560260586319,0.97851387645479,2.05205905205905,1.50140056022409
SAMR_49197_Ct_pant,2.86873508353222,2.93204697986577,2.89350453172205,2.80613026819923,2.84312267657993,2.92040185471406,2.96403440187647,3.02552204176334,2.90137931034483,2.91118421052632,3.7659793814433,3.5,3.81987577639751,4.02658662092624,4.76605005440696,3.10407239819004,3.26943005181347,3.61135758651287,3.24476797088262,NA,1.48221343873518,1.39330543933054,0.974285714285714,3.87554776511832,4.06382978723404,3.9030131826742,3.89927404718693,4.37360178970917,3.12408223201175,3.4951768488746,3.86280729579699,3.3252131546894,6.62898550724638,3.39154704944179,3.88965517241379,3.83333333333333,3.63199300699301,3.87509881422925,2.9352,3.06910850034554,7.33527131782946,4.19601677148847
SAMR_54432_Ct_pant,2.61131794489948,2.70071258907363,2.72845763939175,2.608,2.64520743919886,2.78454680534918,2.77538917716827,2.78350515463918,2.63144329896907,2.76153244722439,3.27093132643462,3.23002421307506,3.50892857142857,3.63652482269504,4.38477157360406,2.79465541490858,2.99766173031956,3.23708487084871,2.99486301369863,1.48221343873518,NA,0.881081081081081,0.687045123726346,3.62311557788945,3.772030651341,3.44752818733738,3.5088161209068,3.956745623069,2.92398119122257,3.17333333333333,3.65511411665258,3.08924485125858,5.60140845070423,3.1008339651251,3.60592755214051,3.5153452685422,3.31767955801105,3.6433389544688,2.80862745098039,2.86840148698885,6.36724137931035,3.7891156462585
SAMR_55674_Ct_pant,2.63951612903226,2.70943075615973,2.64046692607004,2.66024096385542,2.6510172143975,2.83779399837794,2.71382113821138,2.71634615384615,2.6094968107725,2.66206336311942,3.19899497487437,3.17489177489178,3.42607174103237,3.56682464454976,4.18054054054054,2.70766894457099,3.00854700854701,3.22266401590457,2.91606498194946,1.39330543933054,0.881081081081081,NA,0.712977099236641,3.55786618444846,3.72136222910217,3.41941564561734,3.41081081081081,3.86233480176212,2.91780821917808,3.07434270172257,3.6460258780037,3.05704307334109,5.52807283763278,3.05157131345689,3.53828032979976,3.39463087248322,3.19389763779528,3.49954914337241,2.79134860050891,2.77008750994431,6.01757469244288,3.81028938906752
SAMR_65403_Ct_pant,2.57898498927806,2.5748502994012,2.52624584717608,2.4586415601883,2.4872131147541,2.65740097289785,2.57536132140399,2.61732605729877,2.48443113772455,2.58460421205519,3.13525305410122,2.97560975609756,3.22796554009278,3.42428675932699,3.90081154192967,2.63381201044387,2.83257624918884,3.01669195751138,2.74123148869836,0.974285714285714,0.687045123726346,0.712977099236641,NA,3.35758039816233,3.49121265377856,3.3038180341186,3.2999222999223,3.62558795860771,2.66138237159163,2.90430622009569,3.29316181448883,2.92357373519914,5.03699551569507,2.91029207232267,3.34173387096774,3.19212962962963,3.00744047619048,3.27653820148749,2.5914590747331,2.62905162064826,5.38067349926793,3.45229681978799
UMMZ_242633_Ct_pant,0.664732142857143,0.65275846082522,0.675,0.648637137989779,0.68046357615894,0.697306541256947,0.649305555555556,0.661437908496732,0.638297872340426,0.627938517179023,1.6216361679225,0.546143557735176,0.49535192563081,0.625183016105417,0.793659043659044,0.651028806584362,0.688191065900044,1.25091098386257,1.00481000481,3.87554776511832,3.62311557788945,3.55786618444846,3.35758039816233,NA,0.331635252165053,0.473300970873786,0.42797783933518,1.78903189703414,1.1969766376546,1.42553191489362,0.496548550391164,0.382636655948553,2.68,0.507598784194529,0.503256364712848,1.52573781743308,1.5485036119711,0.482488479262673,0.683887915936953,0.983326207781103,2.83027888446215,1.70095948827292
UMMZ_242634_Ct_pant,0.699900793650794,0.659939455095863,0.708059981255857,0.687140115163148,0.687823225199812,0.724038461538462,0.626712328767123,0.694485114690093,0.68959512407488,0.666335156638488,1.64423076923077,0.568079800498753,0.525474525474526,0.661138750690989,0.834613112817484,0.684405367885238,0.661830915457729,1.29415204678363,1.02011963023382,4.06382978723404,3.772030651341,3.72136222910217,3.49121265377856,0.331635252165053,NA,0.502185792349727,0.488636363636364,1.92022613065327,1.22715539494063,1.51051212938005,0.48767697954903,0.42876526458616,2.86634460547504,0.533754249635745,0.475665152498378,1.67310664605873,1.61348973607038,0.465104166666667,0.761786600496278,1.05396370582617,3.02600896860987,1.80980861244019
UMMZ_242638_Ct_pant,0.598294647086689,0.607833655705996,0.648541114058355,0.584074733096085,0.587412587412587,0.686567164179104,0.604522381172127,0.614162505674081,0.597063621533442,0.58217537134643,1.66971428571429,0.537649880095923,0.4688995215311,0.53047520661157,0.690371991247265,0.605377276669558,0.6661918328585,1.25590551181102,0.981208735398679,3.9030131826742,3.44752818733738,3.41941564561734,3.3038180341186,0.473300970873786,0.502185792349727,NA,0.36350435624395,1.78073286052009,1.18692044899951,1.48460373548713,0.434313725490196,0.331824062095731,2.80060652009098,0.429026387625114,0.376758409785933,1.58605664488017,1.6019955654102,0.445436507936508,0.665444546287809,0.970256872465074,2.91828138163437,1.75666477595009
UMMZ_242639_Ct_pant,0.56945064761054,0.619336758524054,0.599078341013825,0.606387570133794,0.594190516873131,0.649237472766884,0.588805641251653,0.607989464442493,0.5575256107171,0.566452795600367,1.56784741144414,0.52358926919519,0.439600363306085,0.536742800397219,0.660020986358867,0.60896898575021,0.643730194658216,1.17687799680341,0.954277286135693,3.89927404718693,3.5088161209068,3.41081081081081,3.2999222999223,0.42797783933518,0.488636363636364,0.36350435624395,NA,1.77080957810718,1.16853408029879,1.48090107737512,0.377464788732394,0.356962025316456,2.54747054747055,0.450636243966652,0.391074574280681,1.54827586206897,1.57203389830508,0.43231850117096,0.665168539325843,0.966826713225665,2.67884914463453,1.71667566109012
UMMZ_242643_Ct_pant,1.37088948787062,1.37133370226895,1.38883299798793,1.33264355923435,1.3536523929471,1.47529901196048,1.43736842105263,1.47832980972516,1.36228518346493,1.36196650459211,1.81464679196371,1.65260273972603,1.76582969432314,1.90793458509994,2.26497395833333,1.44825845532559,1.58896700919416,1.83717948717949,1.52862926547137,4.37360178970917,3.956745623069,3.86233480176212,3.62558795860771,1.78903189703414,1.92022613065327,1.78073286052009,1.77080957810718,NA,0.741176470588235,0.763446761800219,1.83485193621868,1.52347959969207,2.89681857265692,1.57744994731296,1.86209439528024,0.671749598715891,0.948502994011976,1.79661971830986,1.04048370136698,0.681503461918892,3.14414414414414,0.538509316770186
WAMR_104950_Ct_pant,0.944169293111211,0.924721189591078,0.97002954833263,0.911914893617021,0.943037974683544,1.00431965442765,0.971478718736288,0.99469964664311,0.942670257791458,0.939449541284404,1.35463593504453,1.12625250501002,1.1640903686088,1.2532981530343,1.50470219435737,1.01121262458472,1.0476758045292,1.28126431516262,1.08093869731801,3.12408223201175,2.92398119122257,2.91780821917808,2.66138237159163,1.1969766376546,1.22715539494063,1.18692044899951,1.16853408029879,0.741176470588235,NA,0.542582966813275,1.18215158924205,0.975974025974026,2.12653778558875,1.06355382619974,1.16745562130178,0.516257465162575,0.655900086132644,1.17757774140753,0.637901127493495,0.422101449275362,2.27628549501151,0.6795
WAMR_108591_Ct_pant,1.15188109614491,1.13352545629203,1.11754537597234,1.12957249889819,1.11797511797512,1.21841155234657,1.18536804308797,1.17494407158837,1.14658634538153,1.15816808309726,1.47325327510917,1.39501478664977,1.44306930693069,1.56049495875344,1.87967479674797,1.19547588561673,1.22484472049689,1.45472344591287,1.25087631447171,3.4951768488746,3.17333333333333,3.07434270172257,2.90430622009569,1.42553191489362,1.51051212938005,1.48460373548713,1.48090107737512,0.763446761800219,0.542582966813275,NA,1.49085495533815,1.19141914191419,2.34506599622879,1.29226618705036,1.47091584158416,0.520566419420094,0.415992812219227,1.48625429553265,0.732858414959929,0.592214663643235,2.39808917197452,0.657320872274143
WAMR_108704_Ct_pant,0.594739188586714,0.620028076743098,0.661777032690696,0.599154334038055,0.616798997074801,0.666378938282262,0.604661389621812,0.642981691368788,0.621306376360809,0.586016559337627,1.61699838622916,0.513827655310621,0.431512272367379,0.52812908853031,0.737894736842105,0.61668731928955,0.631578947368421,1.23330197554092,0.942650602409638,3.86280729579699,3.65511411665258,3.6460258780037,3.29316181448883,0.496548550391164,0.48767697954903,0.434313725490196,0.377464788732394,1.83485193621868,1.18215158924205,1.49085495533815,NA,0.37862202189311,2.62098765432099,0.483289357959543,0.420738974970203,1.55966503838102,1.60271408516612,0.441272430668842,0.701731025299601,0.995077622112836,2.71573208722741,1.74131480491716
WAMR_119962_Ct_pant,0.447072738024837,0.469411764705882,0.436416184971098,0.442477876106195,0.461807580174927,0.532305868405453,0.458781362007168,0.485136741973841,0.435772357723577,0.402173913043478,1.27728613569322,0.435279187817259,0.370440251572327,0.416326530612245,0.542049469964664,0.4786866359447,0.503164556962025,1.05124340617935,0.786279683377309,3.3252131546894,3.08924485125858,3.05704307334109,2.92357373519914,0.382636655948553,0.42876526458616,0.331824062095731,0.356962025316456,1.52347959969207,0.975974025974026,1.19141914191419,0.37862202189311,NA,2.14258734655335,0.319648093841642,0.303884234577304,1.31503150315031,1.2922966162707,0.349508196721312,0.561735941320293,0.798110979929162,2.32254697286013,1.45712155108128
WAMR_129863_Ct_pant,1.78291586384072,1.81891348088531,1.79568603954464,1.74894131881428,1.78338278931751,1.83910891089109,1.72383900928793,1.78518971848225,1.77107761027359,1.71062992125984,1.06741573033708,2.28247914183552,2.6,2.69403973509934,3.37792642140468,2.01032179720704,2.1293561724749,2.2519298245614,1.98795180722892,6.62898550724638,5.60140845070423,5.52807283763278,5.03699551569507,2.68,2.86634460547504,2.80060652009098,2.54747054747055,2.89681857265692,2.12653778558875,2.34506599622879,2.62098765432099,2.14258734655335,NA,2.33268983268983,2.59982332155477,2.60883280757098,2.4271978021978,2.68181818181818,1.96467565831728,2.05678059536935,0.314553990610329,2.7788385043755
WAMR_129885_Ct_pant,0.482902418682235,0.54054054054054,0.483087942697971,0.470899470899471,0.457840819542947,0.548452768729642,0.478925619834711,0.503516756309475,0.504418262150221,0.47313691507799,1.41335372069317,0.485055508112724,0.473438164045899,0.539925719591458,0.683880308880309,0.476227591582229,0.557675996607294,1.04017857142857,0.789497510185605,3.39154704944179,3.1008339651251,3.05157131345689,2.91029207232267,0.507598784194529,0.533754249635745,0.429026387625114,0.450636243966652,1.57744994731296,1.06355382619974,1.29226618705036,0.483289357959543,0.319648093841642,2.33268983268983,NA,0.380605381165919,1.42781104457751,1.31518072289157,0.47589833479404,0.578969417679095,0.911490052781161,2.4232995658466,1.51609707776127
WAMR_131057_Ct_pant,0.548071387449626,0.544252873563218,0.524383848977451,0.468684759916493,0.522210743801653,0.580226904376013,0.505926724137931,0.525350593311758,0.516582914572864,0.483459082994777,1.54651162790698,0.469508584961516,0.46094674556213,0.477011494252874,0.639300134589502,0.537163943068002,0.610277136258661,1.16689655172414,0.935363579863269,3.88965517241379,3.60592755214051,3.53828032979976,3.34173387096774,0.503256364712848,0.475665152498378,0.376758409785933,0.391074574280681,1.86209439528024,1.16745562130178,1.47091584158416,0.420738974970203,0.303884234577304,2.59982332155477,0.380605381165919,NA,1.51072607260726,1.54119223040857,0.434996919285274,0.66955110870741,0.971179989124524,2.74652087475149,1.78863478863479
WAMR_132520_Ct_pant,1.2196261682243,1.24542372881356,1.22501571338781,1.16086956521739,1.1464307504576,1.26288987905793,1.24396442185515,1.24329501915709,1.20607122008173,1.21585609593604,1.64234161988773,1.48297428769979,1.57417582417582,1.66161998485995,1.9498787388844,1.26977314530963,1.34274193548387,1.47222222222222,1.36402877697842,3.83333333333333,3.5153452685422,3.39463087248322,3.19212962962963,1.52573781743308,1.67310664605873,1.58605664488017,1.54827586206897,0.671749598715891,0.516257465162575,0.520566419420094,1.55966503838102,1.31503150315031,2.60883280757098,1.42781104457751,1.51072607260726,NA,0.68562874251497,1.55145493257629,0.817546090273363,0.557894736842105,2.71362586605081,0.592195868400918
